Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name
BR10026,DLR0068,For-M18,1287088,1,DT00473,5,6,2018,Saab Motors,GAZ Motors,Ford
BR1003,DLR0061,Che-M41,3056898,3,DT00474,18,8,2018,Kia Motors,Ford America Motors,Chevrolet
BR1004,DLR0041,Jee-M11,22310235,3,DT00475,22,4,2018,Kia Motors,DAF Motors,Jeep
BR1005,DLR0021,Vol-M258,7205844,3,DT00476,25,12,2018,Kia Motors,Bond Motors,Volkswagen
BR1008,DLR0228,Mah-M168,8300430,1,DT00476,6,8,2018,Kia Motors,Deccan Motors,Mahindra
BR10086,DLR0069,For-M19,19539196,2,DT00477,6,6,2018,SAIC Motor Motors,Geo Motors,Ford
BR1012,DLR0082,Hyu-M72,1890776,2,DT00478,15,12,2018,Koenigsegg Motors,Honda Motors,Hyundai
BR1013,DLR0062,Che-M42,14296038,2,DT00478,19,8,2018,Koenigsegg Motors,Ford Australia Motors,Chevrolet
BR1014,DLR0042,Jee-M12,3272100,3,DT00479,23,4,2018,Koenigsegg Motors,Daihatsu Motors,Jeep
BR10146,DLR0070,For-M20,14208710,2,DT00479,7,6,2018,Saleen Motors,Gilbern Motors,Ford
BR1015,DLR0022,Vol-M259,6323832,3,DT00480,26,12,2018,Koenigsegg Motors,Borgward (including Goliath and Lloyd) Motors,Volkswagen
BR1017,DLR0249,Toy-M199,16918773,3,DT00480,3,12,2018,Koenigsegg Motors,Acura Motors,Toyota
BR1019,DLR0209,Mar-M139,5745982,2,DT00481,11,4,2018,Koenigsegg Motors,Zastava Motors,Maruti Suzuki
BR1020,DLR0189,Vol-M109,4346106,1,DT00481,14,12,2018,Koenigsegg Motors,Sunbeam Motors,Volkswagen
BR10206,DLR0071,For-M21,14538244,2,DT00482,8,6,2018,Samsung Motors,Ginetta Motors,Ford
BR1021,DLR0103,Toy-M103,7065574,2,DT00482,13,4,2018,KTM Motors,KTM Motors,Toyota
BR1023,DLR0063,Che-M43,8672176,1,DT00483,20,8,2018,KTM Motors,Ford do Brasil Motors,Chevrolet
BR1025,DLR0023,Vol-M260,1659618,2,DT00483,27,12,2018,KTM Motors,Bristol Motors,Volkswagen
BR1026,DLR0185,Mar-M145,5461590,2,DT00484,6,1,2018,Bentley Motors,SsangYong Motors,Maruti Suzuki
BR1027,DLR0250,Toy-M200,17649146,2,DT00484,4,12,2018,KTM Motors,Aixam-Mega (including Arola) Motors,Toyota
BR1028,DLR0230,Mah-M170,8682432,1,DT00485,8,8,2018,KTM Motors,Zion Automobils,Mahindra
BR1029,DLR0210,Mar-M140,26993892,3,DT00485,12,4,2018,KTM Motors,ZAZ Motors,Maruti Suzuki
BR1032,DLR0084,Hyu-M74,7163899,1,DT00486,17,12,2018,Lada Motors,Hudson Motors,Hyundai
BR10326,DLR0073,For-M23,14987548,2,DT00486,10,6,2018,Santa Matilde Motors,GMC Motors,Ford
BR1034,DLR0044,Ram-M14,3072957,1,DT00487,25,4,2018,Lada Motors,,Ram
BR1035,DLR0024,Nis-M261,8956949,1,DT00487,28,12,2018,Lada Motors,British Leyland Motors,Nissan
BR1037,DLR0251,Toy-M201,7217151,3,DT00488,5,12,2018,Lada Motors,Alfa Romeo Motors,Toyota
BR10386,DLR0074,For-M24,17253633,3,DT00488,11,6,2018,Santana Motors,GTA Spano Motors,Ford
BR1039,DLR0211,Mar-M141,11622186,2,DT00489,13,4,2018,Lada Motors,ZIL Motors,Maruti Suzuki
BR1040,DLR0191,Agr-M111,7803453,1,DT00489,16,12,2018,Lada Motors,Tata Motors,Agrale
BR1041,DLR0105,Toy-M105,19224651,3,DT00490,15,4,2018,Lamborghini Motors,Lamborghini Motors,Toyota
BR1043,DLR0065,Che-M45,15231956,2,DT00492,22,8,2018,Lamborghini Motors,Ford India Motors,Chevrolet
BR1044,DLR0045,Ram-M15,29809104,3,DT00493,26,4,2018,Lamborghini Motors,Delahaye Motors,Ram
BR10446,DLR0075,For-M25,6639066,2,DT00493,12,6,2018,Saturn Motors,Gumpert Motors,Ford
BR1045,DLR0025,Nis-M262,5639958,2,DT00494,29,12,2018,Lamborghini Motors,Austin-Healey Motors,Nissan
BR1047,DLR0252,Toy-M202,8097915,3,DT00494,6,12,2018,Lamborghini Motors,Alpine Motors,Toyota
BR1048,DLR0232,Mah-M172,9541932,3,DT00495,10,8,2018,Lamborghini Motors,2008 NRHP-listed,Mahindra
BR1049,DLR0212,Mar-M142,7574786,1,DT00495,14,4,2018,Lamborghini Motors,,Maruti Suzuki
BR1050,DLR0192,Agr-M112,6865194,3,DT00496,17,12,2018,Lamborghini Motors,Tatra Motors,Agrale
BR10506,DLR0076,For-M26,1784735,1,DT00496,13,6,2018,Scion Motors,Healey Motors,Ford
BR1051,DLR0106,Toy-M106,22519947,3,DT00498,16,4,2018,Lancia Motors,Lancia Motors,Toyota
BR1052,DLR0086,Kia-M76,7886144,2,DT00498,19,12,2018,Lancia Motors,Hummer Motors,Kia
BR1053,DLR0066,Che-M46,349526,1,DT00499,23,8,2018,Lancia Motors,Freightliner Motors,Chevrolet
BR1055,DLR0026,Nis-M263,9672447,3,DT00499,30,12,2018,Lancia Motors,"Austin, Rover Motors",Nissan
BR10566,DLR0077,Lin-M27,3027222,1,DT00500,14,6,2018,Seat Motors,Heinkel Motors,Lincoln
BR1058,DLR0233,Mah-M173,1464319,1,DT00501,11,8,2018,Lancia Motors,Blankinship Motor Company Building,Mahindra
BR1059,DLR0213,Mar-M143,6375040,1,DT00502,15,4,2018,Lancia Motors,DKW Motors,Maruti Suzuki
BR1060,DLR0193,Agr-M113,7823304,3,DT00502,18,12,2018,Lancia Motors,Tazzari Motors,Agrale
BR1061,DLR0107,Toy-M107,9518214,1,DT00503,17,4,2018,Land Rover Motors,Land Rover Motors,Toyota
BR10626,DLR0078,Lin-M28,7448026,2,DT00503,15,6,2018,Shelby SuperCars Motors,Hennessey Motors,Lincoln
BR1063,DLR0067,Che-M47,9643727,1,DT00504,24,8,2018,Land Rover Motors,FSO Motors,Chevrolet
BR1065,DLR0027,Nis-M264,11103922,2,DT00505,31,12,2018,Land Rover Motors,Bugatti Motors,Nissan
BR1067,DLR0254,Toy-M204,12080535,3,DT00505,8,12,2018,Land Rover Motors,"AMC, Eagle Motors",Toyota
BR1068,DLR0234,Mah-M174,14341460,2,DT00507,12,8,2018,Land Rover Motors,Bohn Motor Company Automobile Dealership,Mahindra
BR10686,DLR0079,Lin-M29,18270696,3,DT00509,16,6,2018,Simca Motors,Hillman Motors,Lincoln
BR1070,DLR0194,Che-M114,8850410,2,DT00509,19,12,2018,Land Rover Motors,Tesla Motors,Chevrolet
BR1071,DLR0108,Vol-M108,5165328,3,DT00510,18,4,2018,Lexus Motors,Lexus Motors,Volkswagen
BR1073,DLR0068,Che-M48,29103405,3,DT00510,25,8,2018,Lexus Motors,GAZ Motors,Chevrolet
BR1074,DLR0048,For-M18,4341243,1,DT00511,29,4,2018,Lexus Motors,De Tomaso Motors,Ford
BR10746,DLR0080,Lin-M30,1331514,2,DT00512,17,6,2018,Simca do Brasil Motors,Hindustan Motors,Lincoln
BR1075,DLR0028,Nis-M265,946626,1,DT00512,1,1,2018,Lexus Motors,Buick Motors,Nissan
BR1077,DLR0255,Toy-M205,3951769,1,DT00513,9,12,2018,Lexus Motors,Anadol Motors,Toyota
BR1078,DLR0235,Mah-M175,8873398,2,DT00513,13,8,2018,Lexus Motors,Buick Automobile Company Building,Mahindra
BR1079,DLR0215,Mar-M145,14598236,2,DT00514,17,4,2018,Lexus Motors,Wanderer Motors,Maruti Suzuki
BR1080,DLR0195,Cit-M115,523765,1,DT00514,20,12,2018,Lexus Motors,Tornado Motors,Citroën
BR10806,DLR0081,Bui-M31,18667524,2,DT00515,18,6,2018,Singer Motors,Holden Motors,Buick
BR1083,DLR0069,Che-M49,12686360,2,DT00515,26,8,2018,Ligier Motors,Geo Motors,Chevrolet
BR1086,DLR0186,Mar-M146,1457835,1,DT00516,7,1,2018,Bitter Motors,Standard-Triumph Motors,Maruti Suzuki
BR1087,DLR0256,Toy-M206,1512679,1,DT00516,10,12,2018,Ligier Motors,Ariel Motors,Toyota
BR1088,DLR0236,Mah-M176,8412846,1,DT00517,14,8,2018,Ligier Motors,Cadillac Automobile Company Building,Mahindra
BR1092,DLR0090,Nis-M80,9454887,1,DT00519,23,12,2018,Lincoln Motors,,Nissan
BR1093,DLR0070,Che-M50,9927018,1,DT00519,27,8,2018,Lincoln Motors,Gilbern Motors,Chevrolet
BR1094,DLR0050,For-M20,27861795,3,DT00520,1,5,2018,Lincoln Motors,Donkervoort Motors,Ford
BR1098,DLR0237,Mah-M177,12375153,3,DT00520,15,8,2018,Lincoln Motors,Casa de cadillac,Mahindra
BR10986,DLR0084,Cad-M34,5803186,2,DT00521,21,6,2018,Spyker Motors,Hudson Motors,Cadillac
BR1099,DLR0217,Mar-M147,5741370,3,DT00523,19,4,2018,Lincoln Motors,Izh  Motors,Maruti Suzuki
BR1101,DLR0111,Agr-M111,9378756,1,DT00523,21,4,2018,Lotus Motors,Lotus Motors,Agrale
BR1102,DLR0091,Nis-M81,3829077,1,DT00524,24,12,2018,Lotus Motors,Invicta Motors,Nissan
BR1103,DLR0071,Che-M51,5339272,1,DT00524,28,8,2018,Lotus Motors,Ginetta Motors,Chevrolet
BR1104,DLR0051,For-M21,2186159,1,DT00525,2,5,2018,Lotus Motors,Edsel Motors,Ford
BR1105,DLR0031,Nis-M268,2349414,3,DT00526,4,1,2018,Lotus Motors,Caterham Motors,Nissan
BR1107,DLR0258,Ren-M208,4359082,1,DT00526,12,12,2018,Lotus Motors,,Renault
BR1108,DLR0238,Mah-M178,798600,1,DT00527,16,8,2018,Lotus Motors,Cass Motor Sales,Mahindra
BR1110,DLR0198,Fia-M118,4186433,1,DT00528,23,12,2018,Lotus Motors,Turner Motors,Fiat
BR11106,DLR0086,Cad-M36,4118441,1,DT00528,23,6,2018,Standard-Triumph Motors,Hummer Motors,Cadillac
BR1111,DLR0112,Agr-M112,16902318,3,DT00529,22,4,2018,LTI Motors,LTI Motors,Agrale
BR1112,DLR0092,Nis-M82,7682953,1,DT00530,25,12,2018,LTI Motors,Isdera Motors,Nissan
BR1113,DLR0072,GMC-M52,16163871,3,DT00531,29,8,2018,LTI Motors,Glas Motors,GMC
BR1114,DLR0052,For-M22,6567519,1,DT00531,3,5,2018,LTI Motors,e.GO Mobile Motors,Ford
BR1117,DLR0259,Ren-M209,3086199,3,DT00532,13,12,2018,LTI Motors,Asia Motors Motors,Renault
BR1118,DLR0239,Tat-M179,773370,2,DT00533,17,8,2018,LTI Motors,Claremore Auto Dealership,Tata
BR1121,DLR0113,Agr-M113,6757582,1,DT00534,23,4,2018,LuAZ Motors,LuAZ Motors,Agrale
BR1123,DLR0073,GMC-M53,20381646,3,DT00535,30,8,2018,LuAZ Motors,GMC Motors,GMC
BR1125,DLR0033,Nis-M270,5501066,2,DT00535,6,1,2018,LuAZ Motors,Chevrolet Motors,Nissan
BR1127,DLR0260,Ren-M210,20558646,3,DT00536,14,12,2018,LuAZ Motors,Aston Martin Motors,Renault
BR1128,DLR0240,Tat-M180,5880062,2,DT00536,18,8,2018,LuAZ Motors,Clemens Automobile Company Building,Tata
BR11286,DLR0089,Cad-M39,6676518,3,DT00537,26,6,2018,Sunbeam Motors,Infiniti Motors,Cadillac
BR1129,DLR0220,Mar-M150,4716180,1,DT00538,22,4,2018,LuAZ Motors,Morris  Motors,Maruti Suzuki
BR1130,DLR0200,Hon-M120,15259290,3,DT00539,25,12,2018,LuAZ Motors,UAZ Motors,Honda
BR1135,DLR0034,Sko-M271,15299630,2,DT00539,7,1,2018,Lynx Motors,Chevrolet India Motors,Skoda
BR1137,DLR0261,Ren-M211,10784660,2,DT00540,15,12,2018,Lynx Motors,Audi Motors,Renault
BR1138,DLR0241,Tat-M181,9838939,1,DT00541,19,8,2018,Lynx Motors,Colman Automotive Building,Tata
BR1140,DLR0201,Mer-M121,6480690,2,DT00541,26,12,2018,Lynx Motors,Vauxhall Motors,Mercedes-Benz
BR11406,DLR0091,Che-M41,341128,2,DT00542,28,6,2018,Tata Motors,Invicta Motors,Chevrolet
BR1141,DLR0115,Cit-M115,2672576,2,DT00542,25,4,2018,Mahindra Motors,Mahindra Motors,Citroën
BR1143,DLR0075,GMC-M55,14912856,2,DT00543,1,9,2018,Mahindra Motors,Gumpert Motors,GMC
BR1145,DLR0035,Sko-M272,573260,1,DT00543,8,1,2018,Mahindra Motors,Chrysler Motors,Skoda
BR1146,DLR0187,Mar-M147,9112182,1,DT00544,8,1,2018,BMW Motors,Studebaker Motors,Maruti Suzuki
BR11466,DLR0092,Che-M42,14865483,3,DT00546,29,6,2018,Tatra Motors,Isdera Motors,Chevrolet
BR1147,DLR0262,Kia-M212,17356910,2,DT00546,16,12,2018,Mahindra Motors,Autobianchi Motors,Kia
BR1148,DLR0242,Tat-M182,5429292,1,DT00547,20,8,2018,Mahindra Motors,H Street Playhouse,Tata
BR1149,DLR0222,Mar-M152,394149,1,DT00548,24,4,2018,Mahindra Motors,Riley  Motors,Maruti Suzuki
BR1150,DLR0202,Mer-M122,693802,1,DT00548,27,12,2018,Mahindra Motors,Venturi Motors,Mercedes-Benz
BR1151,DLR0116,Cit-M116,20009418,3,DT00549,26,4,2018,Marcos Motors,Marcos Motors,Citroën
BR1152,DLR0096,Nis-M86,22099773,3,DT00550,29,12,2018,Marcos Motors,Iveco Motors,Nissan
BR11526,DLR0093,Che-M43,18326772,2,DT00550,30,6,2018,Tazzari Motors,Iso Motors,Chevrolet
BR1155,DLR0036,Sko-M273,6991308,2,DT00551,9,1,2018,Marcos Motors,Chrysler Europe Motors,Skoda
BR1157,DLR0263,Kia-M213,4808656,2,DT00552,17,12,2018,Marcos Motors,Auto-Union Motors,Kia
BR1158,DLR0243,Tat-M183,16911087,3,DT00552,21,8,2018,Marcos Motors,Howard Motor Company Building,Tata
BR11586,DLR0094,Che-M44,3413709,3,DT00553,1,7,2018,Tesla Motors,Isotta Fraschini Motors,Chevrolet
BR1159,DLR0223,Hyu-M153,4377730,2,DT00554,25,4,2018,Marcos Motors,Wolseley  Motors,Hyundai
BR1162,DLR0097,Nis-M87,13501758,2,DT00555,30,12,2018,Marlin Motors,Jaguar Motors,Nissan
BR1163,DLR0077,GMC-M57,27236946,3,DT00556,3,9,2018,Marlin Motors,Heinkel Motors,GMC
BR1164,DLR0057,Lin-M27,1589669,1,DT00556,8,5,2018,Marlin Motors,Fiat Motors,Lincoln
BR11646,DLR0095,Che-M45,8817572,1,DT00557,2,7,2018,Tornado Motors,Isuzu Motors,Chevrolet
BR1165,DLR0037,Sko-M274,4594208,1,DT00557,10,1,2018,Marlin Motors,Citroën Motors,Skoda
BR1167,DLR0264,Kia-M214,17273871,3,DT00558,18,12,2018,Marlin Motors,Auverland Motors,Kia
BR1168,DLR0244,Tat-M184,7550560,1,DT00559,22,8,2018,Marlin Motors,Hupmobile Building,Tata
BR1170,DLR0204,Peu-M124,9062583,1,DT00559,29,12,2018,Marlin Motors,Volkswagen do Brasil Motors,Peugeot
BR11706,DLR0096,Che-M46,8765382,1,DT00560,3,7,2018,Toyota Motors,Iveco Motors,Chevrolet
BR1171,DLR0118,Fia-M118,8396223,1,DT00560,28,4,2018,Maruti Motors,Maruti Motors,Fiat
BR1172,DLR0098,Nis-M88,363498,1,DT00561,31,12,2018,Maruti Motors,Jeep Motors,Nissan
BR1173,DLR0078,GMC-M58,14665640,2,DT00562,4,9,2018,Maruti Motors,Hennessey Motors,GMC
BR1174,DLR0058,Lin-M28,8311743,3,DT00562,9,5,2018,Maruti Motors,Fiat do Brasil Motors,Lincoln
BR1175,DLR0038,Mit-M275,6379479,3,DT00564,11,1,2018,Maruti Motors,Cizeta-Moroder Motors,Mitsubishi
BR1177,DLR0265,Hon-M215,7818633,3,DT00564,19,12,2018,Maruti Motors,Bentley Motors,Honda
BR1178,DLR0245,Tat-M185,16935201,3,DT00565,23,8,2018,Maruti Motors,Jennings Ford Automobile Dealership,Tata
BR1179,DLR0225,Hyu-M155,1863259,1,DT00565,27,4,2018,Maruti Motors,Talbot  Motors,Hyundai
BR1180,DLR0205,Peu-M125,23562717,3,DT00566,30,12,2018,Maruti Motors,Volkswagen South Africa Motors,Peugeot
BR1181,DLR0119,For-M119,4386508,2,DT00566,29,4,2018,Maserati Motors,Maserati Motors,Ford
BR1182,DLR0099,Nis-M89,14603685,3,DT00567,1,1,2018,Maserati Motors,Jensen Motors,Nissan
BR11826,DLR0098,Che-M48,11941370,2,DT00568,5,7,2018,Turner Motors,Jeep Motors,Chevrolet
BR1183,DLR0079,Acu-M59,860789,1,DT00569,5,9,2018,Maserati Motors,Hillman Motors,Acura
BR1184,DLR0059,Lin-M29,1241180,2,DT00570,10,5,2018,Maserati Motors,Fiat India Motors,Lincoln
BR1188,DLR0246,Tat-M186,16800074,2,DT00570,24,8,2018,Maserati Motors,Jones Motor Company,Tata
BR1189,DLR0226,Hyu-M156,1397563,1,DT00571,28,4,2018,Maserati Motors,Das Motors,Hyundai
BR1190,DLR0206,Peu-M126,9479098,2,DT00572,31,12,2018,Maserati Motors,Volvo Motors,Peugeot
BR1192,DLR0100,Riv-M90,18138627,3,DT00572,2,1,2018,Mastretta Motors,JPX Motors,Rivian
BR1193,DLR0080,Acu-M60,23134212,3,DT00573,6,9,2018,Mastretta Motors,Hindustan Motors,Acura
BR1194,DLR0060,Lin-M30,14471634,2,DT00573,11,5,2018,Mastretta Motors,"Fisker, Karma Motors",Lincoln
BR11946,DLR0100,Che-M50,4533018,3,DT00574,7,7,2018,UAZ Motors,JPX Motors,Chevrolet
BR1195,DLR0040,Mit-M277,12731434,2,DT00574,13,1,2018,Mastretta Motors,"Daewoo, Saehan, Chevrolet Korea Motors",Mitsubishi
BR1197,DLR0267,Hon-M217,15725676,3,DT00575,21,12,2018,Mastretta Motors,BMW Motors,Honda
BR1198,DLR0247,Tat-M187,18205968,2,DT00575,25,8,2018,Mastretta Motors,Kindel Building,Tata
BR1199,DLR0227,Hyu-M157,25054869,3,DT00576,29,4,2018,Mastretta Motors,Ramani Motors,Hyundai
BR1200,DLR0207,Ren-M127,5217794,1,DT00577,1,1,2018,Mastretta Motors,Westfield Motors,Renault
BR12006,DLR0101,Che-M51,9179190,3,DT00578,8,7,2018,Vauxhall Motors,Kia Motors,Chevrolet
BR1202,DLR0101,Riv-M91,9356885,1,DT00578,3,1,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Kia Motors,Rivian
BR1203,DLR0081,Acu-M61,4954303,1,DT00579,7,9,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Holden Motors,Acura
BR1204,DLR0061,Bui-M31,23814543,3,DT00579,12,5,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Ford America Motors,Buick
BR1205,DLR0041,BMW-M1,20119176,3,DT00580,14,1,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",DAF Motors,BMW
BR1207,DLR0001,Hon-M218,20098230,3,DT00581,22,12,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",AC Cars Motors,Honda
BR1208,DLR0248,Tat-M188,1115865,3,DT00581,26,8,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",AC Cars Motors,Tata
BR1209,DLR0228,Hyu-M158,3475515,1,DT00582,30,4,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Deccan Motors,Hyundai
BR1210,DLR0208,Ren-M128,9250976,2,DT00582,2,1,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Wiesmann Motors,Renault
BR1212,DLR0102,Sub-M92,1022362,1,DT00583,4,1,2018,Mazda Motors,Koenigsegg Motors,Subaru
BR12126,DLR0103,GMC-M53,17232402,2,DT00583,10,7,2018,Volkswagen Motors,KTM Motors,GMC
BR1214,DLR0062,Cad-M32,736926,2,DT00584,13,5,2018,Mazda Motors,Ford Australia Motors,Cadillac
BR1215,DLR0042,BMW-M2,12564672,3,DT00585,15,1,2018,Mazda Motors,Daihatsu Motors,BMW
BR1217,DLR0002,Hon-M219,1171358,1,DT00586,23,12,2018,Mazda Motors,Acura Motors,Honda
BR1218,DLR0249,Tat-M189,10382696,2,DT00587,27,8,2018,Mazda Motors,Acura Motors,Tata
BR12186,DLR0104,GMC-M54,8025442,2,DT00587,11,7,2018,Volkswagen do Brasil Motors,Lada Motors,GMC
BR1219,DLR0229,Hyu-M159,21112329,3,DT00588,1,5,2018,Mazda Motors,Herald Motors,Hyundai
BR1220,DLR0209,Ren-M129,3678913,1,DT00588,3,1,2018,Mazda Motors,Zastava Motors,Renault
BR1222,DLR0103,Sub-M93,21804849,3,DT00589,5,1,2018,Mazzanti Motors,KTM Motors,Subaru
BR1223,DLR0083,Acu-M63,4070808,1,DT00589,9,9,2018,Mazzanti Motors,Honda India Motors,Acura
BR1224,DLR0063,Cad-M33,4857048,2,DT00590,14,5,2018,Mazzanti Motors,Ford do Brasil Motors,Cadillac
BR12246,DLR0105,GMC-M55,7964170,2,DT00590,12,7,2018,Volkswagen South Africa Motors,Lamborghini Motors,GMC
BR1227,DLR0003,Hon-M220,8153345,1,DT00591,24,12,2018,Mazzanti Motors,Aixam-Mega (including Arola) Motors,Honda
BR1228,DLR0250,Tat-M190,19307094,2,DT00591,28,8,2018,Mazzanti Motors,Aixam-Mega (including Arola) Motors,Tata
BR1229,DLR0230,Hyu-M160,27943230,3,DT00592,2,5,2018,Mazzanti Motors,Zion Automobils,Hyundai
BR1230,DLR0210,Ren-M130,16850778,2,DT00592,4,1,2018,Mazzanti Motors,ZAZ Motors,Renault
BR12306,DLR0106,GMC-M56,19630850,2,DT00593,13,7,2018,Volvo Motors,Lancia Motors,GMC
BR1231,DLR0124,Peu-M124,12536596,2,DT00593,4,5,2018,McLaren Motors,McLaren Motors,Peugeot
BR1232,DLR0104,Sub-M94,1865274,3,DT00594,6,1,2018,McLaren Motors,Lada Motors,Subaru
BR1233,DLR0084,Hon-M64,7780268,1,DT00594,10,9,2018,McLaren Motors,Hudson Motors,Honda
BR1234,DLR0064,Cad-M34,19647284,2,DT00595,15,5,2018,McLaren Motors,Ford Europe Motors,Cadillac
BR1235,DLR0044,BMW-M4,7034814,2,DT00595,17,1,2018,McLaren Motors,,BMW
BR12366,DLR0107,GMC-M57,8636598,2,DT00596,14,7,2018,Westfield Motors,Land Rover Motors,GMC
BR1238,DLR0251,Tat-M191,9139185,1,DT00596,29,8,2018,McLaren Motors,Alfa Romeo Motors,Tata
BR1239,DLR0231,Hyu-M161,9632295,3,DT00597,3,5,2018,McLaren Motors,Atlantic Motor Company,Hyundai
BR1240,DLR0211,Ren-M131,2717264,1,DT00597,5,1,2018,McLaren Motors,ZIL Motors,Renault
BR1241,DLR0125,Peu-M125,4013044,2,DT00598,5,5,2018,Mercedes-Benz (including Maybach) Motors,Mercedes-Benz (including Maybach) Motors,Peugeot
BR1243,DLR0085,Hon-M65,4013704,2,DT00599,11,9,2018,Mercedes-Benz (including Maybach) Motors,Humber Motors,Honda
BR1244,DLR0065,Cad-M35,9810558,3,DT00599,16,5,2018,Mercedes-Benz (including Maybach) Motors,Ford India Motors,Cadillac
BR1245,DLR0045,BMW-M5,3141089,1,DT00600,18,1,2018,Mercedes-Benz (including Maybach) Motors,Delahaye Motors,BMW
BR1247,DLR0005,For-M222,2503041,1,DT00600,26,12,2018,Mercedes-Benz (including Maybach) Motors,Alpine Motors,Ford
BR1248,DLR0252,Tat-M192,1910037,3,DT00601,30,8,2018,Mercedes-Benz (including Maybach) Motors,Alpine Motors,Tata
BR12486,DLR0109,Acu-M59,12894642,3,DT00601,16,7,2018,Zastava Motors,Ligier Motors,Acura
BR1249,DLR0232,Hyu-M162,7324987,1,DT00602,4,5,2018,Mercedes-Benz (including Maybach) Motors,2008 NRHP-listed,Hyundai
BR1251,DLR0126,Peu-M126,17994549,3,DT00602,6,5,2018,Mercury Motors,Mercury Motors,Peugeot
BR1252,DLR0106,Tes-M96,10290584,2,DT00603,8,1,2018,Mercury Motors,Lancia Motors,Tesla
BR1253,DLR0086,Hon-M66,1962370,1,DT00603,12,9,2018,Mercury Motors,Hummer Motors,Honda
BR1255,DLR0046,Mer-M6,4815214,2,DT00604,19,1,2018,Mercury Motors,DeLorean Motors,Mercedes-Benz
BR1258,DLR0253,Tat-M193,8419928,1,DT00604,31,8,2018,Mercury Motors,Alvis Motors,Tata
BR1259,DLR0233,Hyu-M163,2398611,1,DT00605,5,5,2018,Mercury Motors,Blankinship Motor Company Building,Hyundai
BR12606,DLR0111,Acu-M61,3510889,1,DT00605,18,7,2018,ZIL Motors,Lotus Motors,Acura
BR1261,DLR0127,Ren-M127,20032434,3,DT00606,7,5,2018,Merkur Motors,Merkur Motors,Renault
BR1262,DLR0107,Tes-M97,8902988,2,DT00606,9,1,2018,Merkur Motors,Land Rover Motors,Tesla
BR1263,DLR0087,Hon-M67,5498931,3,DT00607,13,9,2018,Merkur Motors,Hyundai Motors,Honda
BR1264,DLR0067,Cad-M37,8193938,1,DT00607,18,5,2018,Merkur Motors,FSO Motors,Cadillac
BR1266,DLR0189,Mar-M149,12944730,3,DT00608,10,1,2018,Borgward (including Goliath and Lloyd) Motors,Sunbeam Motors,Maruti Suzuki
BR12666,DLR0112,Acu-M62,10668876,2,DT00609,19,7,2018,Audi Motors,LTI Motors,Acura
BR1267,DLR0007,For-M224,4852780,1,DT00609,28,12,2018,Merkur Motors,"AMC, Eagle Motors",Ford
BR1268,DLR0254,Tat-M194,5687952,3,DT00611,1,9,2018,Merkur Motors,"AMC, Eagle Motors",Tata
BR1270,DLR0214,Toy-M134,22982112,3,DT00611,8,1,2018,Merkur Motors,Horch Motors,Toyota
BR1273,DLR0088,Hon-M68,4756842,2,DT00612,14,9,2018,Messerschmitt Motors,"IFA (including Trabant, Wartburg, Barkas) Motors",Honda
BR1274,DLR0068,Cad-M38,8194514,2,DT00612,19,5,2018,Messerschmitt Motors,GAZ Motors,Cadillac
BR1275,DLR0048,Mer-M8,1681622,1,DT00613,21,1,2018,Messerschmitt Motors,De Tomaso Motors,Mercedes-Benz
BR1277,DLR0008,For-M225,8105433,3,DT00614,29,12,2018,Messerschmitt Motors,Anadol Motors,Ford
BR12786,DLR0114,Hon-M64,8184342,1,DT00614,21,7,2018,Horch Motors,Lynx Motors,Honda
BR1279,DLR0235,Mah-M165,4152994,2,DT00615,7,5,2018,Messerschmitt Motors,Buick Automobile Company Building,Mahindra
BR1283,DLR0089,Hon-M69,24716376,3,DT00615,15,9,2018,Mia Motors,Infiniti Motors,Honda
BR1287,DLR0009,For-M226,6950547,1,DT00616,30,12,2018,Mia Motors,Ariel Motors,Ford
BR1288,DLR0256,Toy-M196,16395304,2,DT00617,3,9,2018,Mia Motors,Ariel Motors,Toyota
BR1289,DLR0236,Mah-M166,2474385,3,DT00617,8,5,2018,Mia Motors,Cadillac Automobile Company Building,Mahindra
BR1290,DLR0216,Vol-M136,19641387,3,DT00618,10,1,2018,Mia Motors,Maybach  Motors,Volkswagen
BR12906,DLR0116,Hon-M66,2525831,1,DT00618,23,7,2018,Maybach  Motors,Marcos Motors,Honda
BR1291,DLR0130,Ren-M130,2945306,1,DT00619,10,5,2018,Micro Motors,Micro Motors,Renault
BR1292,DLR0110,Toy-M100,23239323,3,DT00620,12,1,2018,Micro Motors,Lincoln Motors,Toyota
BR1293,DLR0090,Hon-M70,22218969,3,DT00620,16,9,2018,Micro Motors,,Honda
BR1294,DLR0070,Che-M40,1934226,3,DT00621,21,5,2018,Micro Motors,Gilbern Motors,Chevrolet
